	id	word	word sense	context	w_word	wo_word	followup
96	520	not		I really need to go shopping.__eou__What do you need to buy?__eou__I need to look for a new bedroom set.__eou__Where are you going to go look for one?__eou__I have absolutely no idea.__eou__You don't know where you want to look for one?	No, I'm not sure where they sell nice bedroom sets.	No, I'm sure where they sell nice bedroom sets.	Do you want to know where I got mine from?
97	530	not		Hi, I'd like to return this radio.__eou__All right. Do you have the receipt?__eou__Here it is.__eou__May I ask why you're returning the radio?	It does not work very well.	It does work very well.	Would you like to exchange it?
98	541	not		What can I do for you?__eou__I would like to look at some watch.__eou__May I show you the gold ones?__eou__Pure gold ones, please.__eou__OK. Here they are.__eou__What is the price for this one?__eou__One thousand yuan.__eou__That's quite steep. Can you come down a little bit?	I'm afraid not. The price is very moderate.	I'm afraid. The price is very moderate.	It's rather more than I was thinking of paying.
99	550	not		Do you have some good ideas of losing weight?__eou__First of all, you should pay attention to what you eat. Don't eat too much food with high calories, such as chocolate, ice cream and the like.__eou__Any more?__eou__Stay away from fried foods. Fried foods are fried in oil or fat.__eou__Got it.	Do not be a couch potato. You should do more exercise.	Do be a couch potato. You should do more exercise.	Well, it seems that I should do some jogging from tomorrow on.
100	552	not		You look depressed. What's on your mind?__eou__Well, I had a blood test last week. The doctor said that I have high blood pressure and my blood is thick and sticky. I'm very worried.__eou__Take it easy. When we last talked, you promised there would be more exercises in your life. But now you are putting on some weight.__eou__I have to admit it's easier said than done.__eou__Well, I think it's time for you to change your eating habits and develop a healthy lifestyle. Regular exercise will improve your health.	But you know I'm just not into exercises. And I wouldn't have time for exercises, either.	But you know I'm just into exercises. And I wouldn't have time for exercises, either.	You can do some jogging. It's easy and it doesn't take much time.
101	559	not		How nice these sunglasses are!__eou__Yes, they are the latest designs. Would you like to try them on?__eou__I want to try on this pair.__eou__The round shape pair?__eou__That's right.__eou__I think it suits you well.__eou__I agree, how much?__eou__120 yuan.	It's not expensive. OK. I'll take them.	It's expensive. OK. I'll take them.	
102	562	not		Hello? This is Steven. I'd like to speak to Mr. Brown, please.	I'm afraid he is not in at the moment.	I'm afraid he is in at the moment.	Then what time do you think he will be in?
103	568	not		Can I help you?__eou__I want to buy a hat.__eou__Come here, please.__eou__Is this one fit for you? It is nice.__eou__I don't like the style.__eou__How about this one?	Black is not my favorite colour.	Black is my favorite colour.	You must like this pink one, don't you?
104	569	not		May I help you?__eou__I'm just browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.	We're on clearance sale now. Prices have up to twenty percent off. Do miss the chance.	Well, how about fifty percent discount? If so, I'll buy that fur coat.
105	576	not		Hi, Kerry. Did your husband make cooking for you?	Oh, please do not mention it any more. Last night he did it for the first time.	Oh, please do mention it any more. Last night he did it for the first time.	Really? Was it delicious?
106	578	not		Look at the show on TV. I am watching a food show at a very famous seafood restaurant. I really want to eat at that restaurant. I am a seafood lover.__eou__Speaking of seafood, my mouth is watering. Let's go to the seafood restaurant in our neighborhood.__eou__Sound great. Let's go!__eou__Look at the crystal clear fridge. You can see so many kinds of seafood in it. They all look very fresh and delicious.__eou__True. I would like to have some salmon sashimi and a roast salmon head.__eou__You sound like a seafood expert. I would like to have some stir-fried squids and steamed shrimps.	You are not too bad as well. I also want to have a steamed lobster. It is really taste like heaven.	You are too bad as well. I also want to have a steamed lobster. It is really taste like heaven.	Let's go into the restaurant and find a table to order some food.
107	582	not		May I help you, sir?__eou__I want to try on this suit.__eou__Certainly. Here's a mirror.__eou__I'm afraid it's too narrow across the shoulders. Do you have a larger one?__eou__Yes. This one must fit you.__eou__It's a bit loose. Do you have a middle size?	I'm afraid not, sir.	I'm afraid, sir.	What a pity!
108	588	not		I'm glad these batteries are on sale.	I'm sorry. These batteries are not on sale.	I'm sorry. These batteries are on sale.	But that's what the ad said.
109	607	not		Do you drink much?__eou__Depending on what you consider a lot.__eou__How frequently do you drink?__eou__Couple times a week. How about you?	Only when I go out. I'm not a big drinker.	Only when I go out. I'm a big drinker.	How much can you drink?
110	609	not		Good morning. What can I do for you, sir?__eou__Good morning. I'd like to have a haircut.__eou__Very well. Please sit down here. Do you want me to cut your hair very close?	Please cut the sides shorter, but not so much at the back.	Please cut the sides shorter, but so much at the back.	It's such a hot season, isn't it? May I suggest thinning out the top?
111	616	not		Taxi.__eou__Yes, sir, where are you going?__eou__I am going to the railway station.__eou__Get on, please.__eou__Thank you. Can we get there in half an hour?	I am not sure, sir. Generally we can, but look at the traffic. It's the rush hour.	I am sure, sir. Generally we can, but look at the traffic. It's the rush hour.	My train will leave at 3:00, I'll have to arrive there before 2:50.
112	617	not		Can you show me how to use chopsticks?__eou__With pleasure.	Oh, it is not easy to learn!	Oh, it is easy to learn!	I think you are a quick learner.
113	622	not		I think we should do the floors before we work on the curtains and walls.__eou__Why? it doesn't make sense. If we do the floors first, and then paint the walls, we will get paint all over our new floor.__eou__Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will just cover everything with drop cloth. I won't get anything on the floor.__eou__Are you sure?__eou__Yes, I'm sure I've done a lot of house painting in my life. And my mother was very picky. If I got even a tiny drop of paint on her furniture, she would get furious. So I learned to be very careful.__eou__Alright. Then maybe we can do the floor first. These wood floors under this carpet are beautiful. And me too — — I can't wait to get all this old carpet out of here. But how can we get it out? Do we have to hire someone?	Absolutely not. We can remove the carpet ourselves. Carpet is held down with carpet nails. You just need to pull it hard and it will come up.	Absolutely. We can remove the carpet ourselves. Carpet is held down with carpet nails. You just need to pull it hard and it will come up.	Great. Then, after we remove the carpet, we need to redo all the wood floors. Right?
