	id	word	word sense	context	w_word	wo_word	followup
94	548	just		Are you free this afternoon?__eou__I'm afraid I'm going to the gym for a workout.__eou__How long have you been there?__eou__I began to went there last month.__eou__Is there any change?__eou__Well, I think I'm in better condition now.__eou__Really? Is it tiring?	It was at the beginning. You just need to keep it up.	It was at the beginning. You need to keep it up.	I want to go there, too. Can I?
95	552	just		You look depressed. What's on your mind?__eou__Well, I had a blood test last week. The doctor said that I have high blood pressure and my blood is thick and sticky. I'm very worried.__eou__Take it easy. When we last talked, you promised there would be more exercises in your life. But now you are putting on some weight.__eou__I have to admit it's easier said than done.__eou__Well, I think it's time for you to change your eating habits and develop a healthy lifestyle. Regular exercise will improve your health.	But you know I'm just not into exercises. And I wouldn't have time for exercises, either.	But you know I'm not into exercises. And I wouldn't have time for exercises, either.	You can do some jogging. It's easy and it doesn't take much time.
96	557	just		What's wrong with you?__eou__I feel so tired.__eou__I really recommend you go for a run in the morning.	Why? I'd just be dead tired for the rest of the day.	Why? I'd be dead tired for the rest of the day.	On the contrary! It really refreshes you and gets you ready to attack the day.
97	569	just		May I help you?	I'm just browsing, thanks.	I'm browsing, thanks.	We're on clearance sale now. Prices have up to twenty percent off. Do not miss the chance.
98	570	just		I'm looking for some lipsticks. Do you still have some in peach rose?	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have just two left.	Oh, yes. That is a beautiful color. It has been a very popular lipstick this season. I have two left.	Great. I'll take one.
99	571	just		Excuse me?__eou__Yes. Can I help you?__eou__Well, I bought this skirt here yesterday afternoon. But I got the wrong size. It’s too small for my daughter. I wonder if I could refund it.__eou__Yes, you could if it's kept intact. But don't you want to get a bigger size?__eou__I intended to, but as far as I know, all the skirts of this kind here are of the same size.__eou__Are they? In that case, I'll be glad to give your money back.__eou__Sorry to have given you trouble.	Never mind. It’s just my duty.	Never mind. It’s my duty.	
100	572	just		Hello, Pauline’s Furniture Store, Faye speaking. How may I help you?__eou__Hello, I ordered a dining table last week. The order arrived today, but there are several scratches on the surface of the table. I would like to exchange it.__eou__I’m terribly sorry about that. We could take it back and deliver a new one to you early next week. Would that suit you?__eou__Well, I'm hosting a dinner party this weekend. Couldn’t you make it any sooner?	Please hold on, I'll just check with the delivery department.	Please hold on, I'll check with the delivery department.	OK, thank you.
101	575	just		Can I see the paper when you're through, Sally?	OK. I just want to read the comics.	OK. I want to read the comics.	Take your time.
102	585	just		Could you show me where the ice cream is located?	Just go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	Go to the end of the store. And it will be on your right. We have all the ice creams and frozen foods back there in the freezers.	This is my first time here.
103	586	just		Here is the fish counter. Look at the lobsters and crabs. Shall we have some?__eou__I'm allergic to these things, you know.__eou__Sorry, I forgot. I don’t like seafood, neither.__eou__Let’s go over there and get some milk, a couple dozen eggs and some orange juice.__eou__Let's get frozen juice. It is really good. We’Ve got enough food. Let’s go over to the check-out stand.	OK. But just let me pick up a bottle of cooking wine and oil as we go by.	OK. But let me pick up a bottle of cooking wine and oil as we go by.	
104	588	just		I'm glad these batteries are on sale.__eou__I'm sorry. These batteries are not on sale.__eou__But that's what the ad said.__eou__I'm sorry. If you look at the ad again, you'll see that the other brand is on sale.__eou__Oh. You're right. I misread the ad.__eou__Yes, many people make that mistake.__eou__Well, you can't blame them. It's a confusing ad.__eou__You're right. Many ads are like that.__eou__Well, as long as I'm here.	Just one second, and I'll give you the batteries that are on sale.	One second, and I'll give you the batteries that are on sale.	
105	589	just		Excuse me, but is this dress on sale?__eou__The dress was on sale yesterday.__eou__Are you sure? I'd be happy to pay the sale price today.__eou__I'm so sorry, but rules are rules.	OK, I'll just check out a few other stores.	OK, I'll check out a few other stores.	I'm sorry I couldn't help you.
106	593	just		Can I help you?	Thank you, but I'm just looking around. How much does this skirt cost?	Thank you, but I'm looking around. How much does this skirt cost?	This is the new style.Two hundred and twenty-eight.
107	607	just		Do you drink much?__eou__Depending on what you consider a lot.__eou__How frequently do you drink?__eou__Couple times a week. How about you?__eou__Only when I go out. I'm not a big drinker.__eou__How much can you drink?__eou__I usually only have 2 beers.__eou__You're a light weight.__eou__How much can you drink?__eou__I'm usually drinking all night long. At least 10 drinks.__eou__Don't you spend a lot of money then?__eou__No. We usually go to places that have specials. Dante's over on the Ave has $ 5.00 pitchers on Mondays. So for ten, fifteen bucks, I can get a lot of drinks.__eou__That's true.__eou__If you don't like beer, have you tried mixed drinks? Some of them are pretty good.	I like beer, it's just that I get a headache when I drink more than 3.	I like beer, it's that I get a headache when I drink more than 3.	You just have to build up a tolerance. I used to be like that. But your body gets used to it.
108	619	just		May I take your order now?__eou__Yes, I'll have a boiled egg with toast and orange juice, please.__eou__How would you like your eggs?__eou__Hard-boiled, please.__eou__And your toast, light or dark?__eou__Dark, please.__eou__Now or later?__eou__Later will do.__eou__Will there be anything else?__eou__No, that's all. Thanks.__eou__One hard-boiled egg with toast and orange juice to follow.__eou__That's right.	Just a moment, please.	A moment, please.	
109	622	just		I think we should do the floors before we work on the curtains and walls.__eou__Why? it doesn't make sense. If we do the floors first, and then paint the walls, we will get paint all over our new floor.	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will just cover everything with drop cloth. I won't get anything on the floor.	Hmm Maybe you're right. But I can't stand all this green carpet here. And besides, I know how to paint. I will cover everything with drop cloth. I won't get anything on the floor.	Are you sure?
110	623	just		Hello, is that the Peace Restaurant?__eou__Yes. May I help you?__eou__Yes. I'd like a table for six at 7:00 this evening. Can you arrange it for us?	Just a minute. I'll check if there is any availability. I'm sorry, sir. There isn't any table left for 7:00, but we can give you one at 8: 00. Would you like to make a reservation at that time?	A minute. I'll check if there is any availability. I'm sorry, sir. There isn't any table left for 7:00, but we can give you one at 8: 00. Would you like to make a reservation at that time?	Let me see. It seems a little late.
111	627	just		Alright, tell me what you think about this one.__eou__Don't you think it's a bit bright?__eou__Yeah, maybe you're right. How about this outfit?__eou__That dress looks lovely on you, but it's not very practical, is it?	No, I don't have any plans to go to a formal dance any time soon, but I love the way it looks. I just want to try it on! What do you think about this? It's casual, yet sophisticated.	No, I don't have any plans to go to a formal dance any time soon, but I love the way it looks. I want to try it on! What do you think about this? It's casual, yet sophisticated.	I like the jeans, but you need something to go with the top. It's too plain on its own.
