Unnamed: 0	id	word	word sense	context	w_word	wo_word	followup
2094	7780	not		I feel confused by all the diet options out there. I don’t know which one actually works.	Most of them are not so practical. It will be very bad for your health if you skip lunches or supers as the recommended. I think making an exercise plan can be more effective.	Most of them are so practical. It will be very bad for your health if you skip lunches or supers as the recommended. I think making an exercise plan can be more effective.	Maybe you’re right. It is very expensive to go to a weight-loss center. I’d better join in a fitness club.
2095	7781	not		Have you ever played Making?	Not really, but I know it is very popular a traditional Chinese gambling game.	Really, but I know it is very popular a traditional Chinese gambling game.	Yes, some friends play it all day, all night, and sometimes a whole weekend. I tried to read about some basic rules online, but it is hard to understand. So I went to watch people play yesterday only to find I was even more confused. I think I have to work hard on those rules and more learning by doing. Practice makes the master.
2096	7784	not		Would you like to go skiing with me? I heard the new ski area is great. They have safe tracks, especially for the beginners and provide free training. I think it suits you best.	Sounds not bad! You know, the only thing I worried about is the safety. I’m not an active exerciser and my muscle may be not strong enough for such an intense sport.	Sounds bad! You know, the only thing I worried about is the safety. I’m an active exerciser and my muscle may be strong enough for such an intense sport.	Well, Then you can go to the three-day-long training camp first. There’re some professional teachers and they can guide you to do certain necessary exercise.
2100	7791	not		Let's have seafood tonight and then go see the new movie at Mall Cinema.Betsy told me it's a beautiful love story and I shouldn't miss it.	Oh, Goodness, please not again.That' s what we did last week.	Oh, Goodness, please again.That' s what we did last week.	No, we didn't. Last week we went to see that movie about a man's struggle against mental illness.
2101	7800	not		Did you hear peter just retired?__eou__Are you sure? He is quite young, isn't he?	He is not young as he looks. I think he's almost sixty.	He is young as he looks. I think he's almost sixty.	Really? He looks so young.
2102	7803	not		Do you watch a lot of TV?	Not really. I could take it or leave it.	Really. I could take it or leave it.	Not me. I have to have my TV and watch whatever comes on.
2104	7815	not		How do you think TaiWan's economy is doing?	Not too good actually, people are not spending as much as before!	Too good actually, people are spending as much as before!	Do you know why that is?
2107	7819	not		What are you doing over the weekend, Sara?__eou__I'm planing to go balling tonight. Tomorrow I was hoping to see a movie. What about you?	I want to go camping, you know, just get a way for the weekend. I'm not sure I'll be able to, though.	I want to go camping, you know, just get a way for the weekend. I'm sure I'll be able to, though.	Why not?
2115	7843	not		I went to visit a customer in IVS Company the other day. Their offices were very impressive, especially their company Logo which is all over the place. There are Logo models in metal, copper, clove, paper. They are even printed on the wall paper and the balls of the table-lights. It is really decorated identity.__eou__It is just too much. Don’t you feel it is an exaggerating style to decorate offices in that way?	Not at all! I like the design so much. The designer must have thought really hard to come out with such a brilliant concept.	At all! I like the design so much. The designer must have thought really hard to come out with such a brilliant concept.	Wow, I doubt that.
2118	7847	not		You are married to a foreigner, huh? So what’s it like?	Well, the first year of our marriage, we had great difficulty getting along. The things that are important to me are not important to him. We had a lot of conflicts.	Well, the first year of our marriage, we had great difficulty getting along. The things that are important to me are important to him. We had a lot of conflicts.	Yeah, I know what you mean. The first year of any marriage is difficult for all couples, not to mention two people from different cultures.
2120	7851	not		Even if our company didn't have a dress code, I still think people would wear formal clothing to work.__eou__I wouldn't be so sure ... People want to wear what they feel most comfortable in.	Maybe that's true for some positions, but I think the marketing and sales staff would definitely not agree. They dress for success! You can't go out on a sales call if you are dressed in jeans. It's just not respectful to you client.	Maybe that's true for some positions, but I think the marketing and sales staff would definitely agree. They dress for success! You can't go out on a sales call if you are dressed in jeans. It's just respectful to you client.	I think what you wear is so overrated. I would rather have a down-to-earth, honest and solid sales person than a painted, patent leather, designer suite salesman.
2123	7860	not		The company is selecting three employees to attend the marketing seminar next month. Did you put your name in for it?__eou__No, I don't really care too much for seminars ... I find them to be either boring ot useless. I mean, how much can you really learn in one afternoon?	It's not just about the things that you learn, you know ... seminars are a really great opportunity to mingle and network with professionals in our industry from all over the nation. You can learn a few things, but more importantly, you rub shoulders with the business leaders and make contacts that could lead to potential sales or partnerships in the future. The social mixers are always more important than the seminars anyway.	It's just about the things that you learn, you know ... seminars are a really great opportunity to mingle and network with professionals in our industry from all over the nation. You can learn a few things, but more importantly, you rub shoulders with the business leaders and make contacts that could lead to potential sales or partnerships in the future. The social mixers are always more important than the seminars anyway.	I'm still not too jazzed about going ... I feel kind of awkward in those cocktail party situations.
