pool_row_index	pool_rank	source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	followup	particle	selection_score_per_token	selection_score_raw	fold_id	prompt_with	prompt_without	next_speaker
24	25	just	discourse_particle	3	2798	just	h	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	0.2090342589	P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	637051153	50	50	200	24	23	You're welcome to browse. I'm here if you need any assistance or have any questions. Just let me know!	you're welcome to browse. i'm here if you need any assistance or have any questions. just let me know!	You're welcome to browse. I'm here if you need any assistance or have any questions. Just let me know!	-10.114039063453674	-16.079750537872314	-0.3487599677052991	-0.5544741564783556	29	29	-10.114039063453674	-16.079750537872314	-0.3487599677052991	-0.5544741564783556	5.96571147441864	0.2057141887730565	True	True	Need a gift for your girlfriend or wife?	just	0.2057141887730565	5.96571147441864	0	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
25	26	just	discourse_particle	3	2798	just	h	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	0.2090342589	P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	637051153	50	50	200	35	34	Take your time, then. I'm here if you need any assistance. If you change your mind or need any recommendations, feel free to ask.	take your time, then. i'm here if you need any assistance. if you change your mind or need any recommendations, feel free to ask.	Take your time, then. I'm here if you need any assistance. If you change your mind or need any recommendations, feel free to ask.	-20.09728026390076	-27.23709487915039	-0.5742080075400217	-0.7782027108328683	35	35	-20.09728026390076	-27.23709487915039	-0.5742080075400217	-0.7782027108328683	7.139814615249634	0.2039947032928466	True	True	Need a gift for your girlfriend or wife?	just	0.2039947032928466	7.139814615249634	0	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
26	27	just	discourse_particle	3	2798	just	h	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	0.2090342589	P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	637051153	50	50	200	46	45	You're welcome! Feel free to browse around and let me know if you have any questions or need any assistance.	you're welcome! feel free to browse around and let me know if you have any questions or need any assistance.	You're welcome! Feel free to browse around and let me know if you have any questions or need any assistance.	-7.266049861907959	-12.927942991256714	-0.2595017807824271	-0.4617122496877398	28	28	-7.266049861907959	-12.927942991256714	-0.2595017807824271	-0.4617122496877398	5.661893129348755	0.2022104689053127	True	True	Need a gift for your girlfriend or wife?	just	0.2022104689053127	5.661893129348755	0	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
27	28	just	discourse_particle	5	4508	just	h	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.	0.169335782	P	Cookies? You just ate an hour ago.	nucleus	chat	0.9	1.0	20260416	764121417	50	50	200	20	20	Yeah, but that was just a snack. I'm still hungry! Can't I have just one cookie? Pleeease?	yeah, but that was just a snack. i'm still hungry! can't i have just one cookie? pleeease?	Yeah, but that was just a snack. I'm still hungry! Can't I have just one cookie? Pleeease?	-12.566348671913149	-18.676315903663635	-0.4053660861907466	-0.6024618033439882	31	31	-12.566348671913149	-18.676315903663635	-0.4053660861907466	-0.6024618033439882	6.109967231750488	0.1970957171532416	True	True	I know, but I'm hungry.	just	0.1970957171532416	6.109967231750488	0	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You just ate an hour ago.
Speaker 1: "	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You ate an hour ago.
Speaker 1: "	Speaker 1
28	29	just	discourse_particle	3	2798	just	h	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	0.2090342589	P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	637051153	50	50	200	22	21	No worries! You're welcome to browse around. If you need any assistance or have any questions, feel free to ask. Otherwise, take your time and enjoy your exploration.	no worries! you're welcome to browse around. if you need any assistance or have any questions, feel free to ask. otherwise, take your time and enjoy your exploration.	No worries! You're welcome to browse around. If you need any assistance or have any questions, feel free to ask. Otherwise, take your time and enjoy your exploration.	-11.370952606201172	-19.20942664146424	-0.2842738151550293	-0.4802356660366058	40	40	-11.370952606201172	-19.20942664146424	-0.2842738151550293	-0.4802356660366058	7.838474035263061	0.1959618508815765	True	True	Need a gift for your girlfriend or wife?	just	0.1959618508815765	7.838474035263061	0	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
29	30	just	discourse_particle	3	2798	just	h	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	0.2090342589	P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	637051153	50	50	200	18	17	You're just browsing, no problem at all. Take your time, and feel free to ask if you have any questions or need any assistance.	you're just browsing, no problem at all. take your time, and feel free to ask if you have any questions or need any assistance.	You're just browsing, no problem at all. Take your time, and feel free to ask if you have any questions or need any assistance.	-10.025824308395386	-16.639895915985107	-0.2948771855410407	-0.4894087034113267	34	34	-10.025824308395386	-16.639895915985107	-0.2948771855410407	-0.4894087034113267	6.614071607589722	0.1945315178702859	True	True	Need a gift for your girlfriend or wife?	just	0.1945315178702859	6.614071607589722	0	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
30	31	just	discourse_particle	25	1001	just	h	Hello! Are you shopping here today? Haven't I seen you in some flea markets and thrift shops a couple of times?	I'm just comparing prices.	I'm comparing prices.	You should! This thrift shop is really cheap, though, you have to pay cash here.	0.02709035556	P	I'm just comparing prices.	nucleus	chat	0.9	1.0	20260416	136881677	50	50	200	36	36	Just doing some research, eh? Well, I'm happy to chat with you while you're deciding.	just doing some research, eh? well, i'm happy to chat with you while you're deciding.	Just doing some research, eh? Well, I'm happy to chat with you while you're deciding.	-16.132231831550598	-21.18500030040741	-0.6204704550596384	-0.8148077038618234	26	26	-16.132231831550598	-21.18500030040741	-0.6204704550596384	-0.8148077038618234	5.052768468856812	0.194337248802185	True	True	You should! This thrift shop is really cheap, though, you have to pay cash here.	just	0.194337248802185	5.052768468856812	0	"Speaker 1: Hello! Are you shopping here today? Haven't I seen you in some flea markets and thrift shops a couple of times?
Speaker 2: I'm just comparing prices.
Speaker 1: "	"Speaker 1: Hello! Are you shopping here today? Haven't I seen you in some flea markets and thrift shops a couple of times?
Speaker 2: I'm comparing prices.
Speaker 1: "	Speaker 1
31	32	just	discourse_particle	5	4508	just	h	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.	0.169335782	P	Cookies? You just ate an hour ago.	nucleus	chat	0.9	1.0	20260416	764121417	50	50	200	24	24	But I'm still a little hungry... Pleeease, can I have just one?	but i'm still a little hungry... pleeease, can i have just one?	But I'm still a little hungry... Pleeease, can I have just one?	-11.475884079933168	-15.906183123588562	-0.4989514817362246	-0.6915731792864592	23	23	-11.475884079933168	-15.906183123588562	-0.4989514817362246	-0.6915731792864592	4.430299043655396	0.1926216975502346	True	True	I know, but I'm hungry.	just	0.1926216975502346	4.430299043655396	0	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You just ate an hour ago.
Speaker 1: "	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You ate an hour ago.
Speaker 1: "	Speaker 1
32	33	just	discourse_particle	6	638	just	h	Hello, do you have any vacancies?	Yes, something just opened up.	Yes, something opened up.	What kind of apartment is it?	0.1475478851	P	Yes, something just opened up.	nucleus	chat	0.9	1.0	20260416	643568008	50	50	200	8	8	What's the job or opportunity that just became available? Is it related to your interests or skills? I'm happy to learn more about it!	what's the job or opportunity that just became available? is it related to your interests or skills? i'm happy to learn more about it!	What's the job or opportunity that just became available? Is it related to your interests or skills? I'm happy to learn more about it!	-23.207979559898376	-29.729079008102417	-0.6825876341146582	-0.8743846767088946	34	34	-23.207979559898376	-29.729079008102417	-0.6825876341146582	-0.8743846767088946	6.5210994482040405	0.1917970425942364	True	True	What kind of apartment is it?	just	0.1917970425942364	6.5210994482040405	0	"Speaker 1: Hello, do you have any vacancies?
Speaker 2: Yes, something just opened up.
Speaker 1: "	"Speaker 1: Hello, do you have any vacancies?
Speaker 2: Yes, something opened up.
Speaker 1: "	Speaker 1
33	34	just	discourse_particle	5	4508	just	h	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.	0.169335782	P	Cookies? You just ate an hour ago.	nucleus	chat	0.9	1.0	20260416	764121417	50	50	200	11	11	But I'm still a little hungry... Can I have just one?	but i'm still a little hungry... can i have just one?	But I'm still a little hungry... Can I have just one?	-9.136103510856628	-12.757831692695618	-0.4808475532029804	-0.6714648259313483	19	19	-9.136103510856628	-12.757831692695618	-0.4808475532029804	-0.6714648259313483	3.621728181838989	0.1906172727283678	True	True	I know, but I'm hungry.	just	0.1906172727283678	3.621728181838989	0	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You just ate an hour ago.
Speaker 1: "	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You ate an hour ago.
Speaker 1: "	Speaker 1
34	35	just	discourse_particle	1	5467	just	h	I want to leave the motorbike outdoors.	Fine, just don't do it at night.	Fine, don't do it at night.	Why not?	0.2215410698	P	Fine, just don't do it at night.	nucleus	chat	0.9	1.0	20260416	300184065	50	50	200	40	38	Why not at night?	why not at night?	Why not at night?	-4.10943341255188	-6.010906338691711	-0.410943341255188	-0.6010906338691712	10	10	-4.10943341255188	-6.010906338691711	-0.410943341255188	-0.6010906338691712	1.9014729261398315	0.1901472926139831	True	True	Why not?	just	0.1901472926139831	1.9014729261398315	0	"Speaker 1: I want to leave the motorbike outdoors.
Speaker 2: Fine, just don't do it at night.
Speaker 1: "	"Speaker 1: I want to leave the motorbike outdoors.
Speaker 2: Fine, don't do it at night.
Speaker 1: "	Speaker 1
35	36	just	discourse_particle	5	4508	just	h	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.	0.169335782	P	Cookies? You just ate an hour ago.	nucleus	chat	0.9	1.0	20260416	764121417	50	50	200	28	28	But I'm still a little hungry. Can I have just one? Pleeeeease?	but i'm still a little hungry. can i have just one? pleeeeease?	But I'm still a little hungry. Can I have just one? Pleeeeease?	-10.216839671134949	-14.586163640022278	-0.4442104204841282	-0.6341810278270555	23	23	-10.216839671134949	-14.586163640022278	-0.4442104204841282	-0.6341810278270555	4.369323968887329	0.1899706073429273	True	True	I know, but I'm hungry.	just	0.1899706073429273	4.369323968887329	0	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You just ate an hour ago.
Speaker 1: "	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You ate an hour ago.
Speaker 1: "	Speaker 1
36	37	just	discourse_particle	5	4508	just	h	Mom, have we got any cookies?	Cookies? You just ate an hour ago.	Cookies? You ate an hour ago.	I know, but I'm hungry.	0.169335782	P	Cookies? You just ate an hour ago.	nucleus	chat	0.9	1.0	20260416	764121417	50	50	200	3	3	But I'm still hungry! Can't I have just one little cookie? Pleeease?	but i'm still hungry! can't i have just one little cookie? pleeease?	But I'm still hungry! Can't I have just one little cookie? Pleeease?	-7.384788274765015	-11.938058614730837	-0.3076995114485423	-0.4974191089471181	24	24	-7.384788274765015	-11.938058614730837	-0.3076995114485423	-0.4974191089471181	4.55327033996582	0.1897195974985758	True	True	I know, but I'm hungry.	just	0.1897195974985758	4.55327033996582	0	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You just ate an hour ago.
Speaker 1: "	"Speaker 1: Mom, have we got any cookies?
Speaker 2: Cookies? You ate an hour ago.
Speaker 1: "	Speaker 1
37	38	just	discourse_particle	3	2798	just	h	Hello, sir. Is there anything I can help you find?	Um ... Uh ... I'm just looking, thanks.	Um ... Uh ... I'm looking, thanks.	Need a gift for your girlfriend or wife?	0.2090342589	P	Um ... Uh ... I'm just looking, thanks.	nucleus	chat	0.9	1.0	20260416	637051153	50	50	200	15	14	No worries! Feel free to browse around. I'll be here if you need any assistance or have any questions. Just let me know what's on your mind.	no worries! feel free to browse around. i'll be here if you need any assistance or have any questions. just let me know what's on your mind.	No worries! Feel free to browse around. I'll be here if you need any assistance or have any questions. Just let me know what's on your mind.	-15.11609971523285	-22.309089422225952	-0.3977920977692855	-0.5870813005848935	38	38	-15.11609971523285	-22.309089422225952	-0.3977920977692855	-0.5870813005848935	7.192989706993103	0.189289202815608	True	True	Need a gift for your girlfriend or wife?	just	0.189289202815608	7.192989706993103	0	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm just looking, thanks.
Speaker 1: "	"Speaker 1: Hello, sir. Is there anything I can help you find?
Speaker 2: Um ... Uh ... I'm looking, thanks.
Speaker 1: "	Speaker 1
