participant_id,variant_name,timestamp,comparison_id,preference,ground_truth,prefers_w_word,preference_strength,word
69d4639f8040877a38fd820a,variant_1,2026-05-11 00:07:27.245000+00:00,just_7769,50.0,column_a,0,4,just
69d4639f8040877a38fd820a,variant_1,2026-05-11 00:07:27.245000+00:00,control_00007,17.0,column_a,1,6,control
69d4639f8040877a38fd820a,variant_1,2026-05-11 00:07:27.245000+00:00,control_00012,100.0,column_b,1,7,control
69d4639f8040877a38fd820a,variant_1,2026-05-11 00:07:27.245000+00:00,control_00018,83.0,column_b,1,6,control
69d4639f8040877a38fd820a,variant_1,2026-05-11 00:07:27.245000+00:00,only_1272,50.0,column_b,0,4,only
69d4639f8040877a38fd820a,variant_1,2026-05-11 00:07:27.245000+00:00,just_1001,50.0,column_a,0,4,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00027,83.0,column_b,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00008,100.0,column_b,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_7769,67.0,column_b,1,5,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_4508,50.0,column_a,0,4,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_302,0.0,column_a,1,7,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_2405,50.0,column_b,0,4,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_10613,50.0,column_b,0,4,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_501,50.0,column_a,0,4,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1538,83.0,column_b,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_5467,83.0,column_b,1,6,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_6078,50.0,column_a,0,4,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_1627,50.0,column_a,0,4,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_315,67.0,column_a,-1,3,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00000,17.0,column_a,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00019,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00026,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_949,83.0,column_a,-1,2,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_9954,100.0,column_b,1,7,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00001,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_4012,83.0,column_a,-1,2,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_9687,83.0,column_b,1,6,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_272,50.0,column_b,0,4,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00028,100.0,column_b,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_8011,33.0,column_a,1,5,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00015,83.0,column_b,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_969,83.0,column_b,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_7873,83.0,column_a,-1,2,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_3236,17.0,column_b,-1,2,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_965,83.0,column_a,-1,2,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_745,17.0,column_b,-1,2,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_12718,17.0,column_b,-1,2,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_6768,67.0,column_b,1,5,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1579,83.0,column_a,-1,2,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_768,83.0,column_a,-1,2,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_2118,17.0,column_a,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00010,83.0,column_b,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_9268,83.0,column_b,1,6,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_1697,17.0,column_a,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_460,0.0,column_a,1,7,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_226,0.0,column_a,1,7,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_244,83.0,column_b,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00006,17.0,column_a,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_383,33.0,column_b,-1,3,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_491,17.0,column_a,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_379,17.0,column_b,-1,2,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1368,17.0,column_b,-1,2,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00009,17.0,column_a,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00017,83.0,column_b,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00007,83.0,column_b,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1272,83.0,column_b,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_7,83.0,column_b,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_788,83.0,column_a,-1,2,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_71,17.0,column_a,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00012,50.0,column_b,0,4,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00014,17.0,column_a,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00021,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_649,83.0,column_b,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_2438,0.0,column_b,-1,1,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_2032,0.0,column_b,-1,1,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00025,83.0,column_b,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_2717,83.0,column_b,1,6,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1891,83.0,column_a,-1,2,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1888,17.0,column_a,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_686,0.0,column_a,1,7,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00003,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_1154,100.0,column_a,-1,1,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_1686,83.0,column_b,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_6675,100.0,column_b,1,7,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1038,17.0,column_a,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00011,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1624,83.0,column_b,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00005,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_1001,17.0,column_a,1,6,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1493,83.0,column_a,-1,2,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_367,17.0,column_b,-1,2,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1602,17.0,column_b,-1,2,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_2333,83.0,column_a,-1,2,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_4722,83.0,column_b,1,6,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_5,50.0,column_a,0,4,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_2164,83.0,column_b,1,6,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1142,0.0,column_a,1,7,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00022,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_794,100.0,column_a,-1,1,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_1570,83.0,column_b,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_729,0.0,column_a,1,7,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_319,0.0,column_a,1,7,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_1700,0.0,column_a,1,7,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00024,83.0,column_b,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_638,83.0,column_a,-1,2,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00029,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_81,83.0,column_b,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_660,0.0,column_a,1,7,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_1647,83.0,column_b,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_966,0.0,column_a,1,7,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_702,83.0,column_b,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_687,83.0,column_b,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00002,17.0,column_a,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_865,83.0,column_b,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1817,83.0,column_a,-1,2,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_1602,0.0,column_a,1,7,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_12662,83.0,column_b,1,6,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_2232,83.0,column_b,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1446,83.0,column_b,1,6,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_8659,100.0,column_b,1,7,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00023,83.0,column_b,1,6,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_1907,83.0,column_b,1,6,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_1577,0.0,column_a,1,7,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_15,0.0,column_a,1,7,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_309,100.0,column_b,1,7,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,only_2038,100.0,column_a,-1,1,only
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00013,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00004,100.0,column_b,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_1461,50.0,column_b,0,4,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00016,0.0,column_a,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,not_698,83.0,column_b,1,6,not
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_8242,100.0,column_a,-1,1,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_8890,100.0,column_a,-1,1,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,just_5138,100.0,column_a,-1,1,just
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00018,100.0,column_b,1,7,control
62cbf51439a76e8fccd8a495,variant_2,2026-05-11 00:10:15.838000+00:00,control_00020,0.0,column_b,-1,1,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_745,33.0,column_b,-1,3,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_272,67.0,column_b,1,5,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00018,0.0,column_a,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00002,100.0,column_b,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00016,0.0,column_a,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_969,17.0,column_b,-1,2,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_1038,17.0,column_a,1,6,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_71,100.0,column_b,1,7,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_501,17.0,column_a,1,6,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00012,83.0,column_b,1,6,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00014,100.0,column_b,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00007,100.0,column_b,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00026,100.0,column_b,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_8659,17.0,column_a,1,6,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_309,100.0,column_b,1,7,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_2405,67.0,column_b,1,5,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_7769,17.0,column_a,1,6,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_7,67.0,column_a,-1,3,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_1602,17.0,column_a,1,6,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_1624,83.0,column_b,1,6,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_1446,50.0,column_a,0,4,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_638,83.0,column_b,1,6,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_686,100.0,column_b,1,7,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00000,67.0,column_b,1,5,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_1493,83.0,column_a,-1,2,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_1700,83.0,column_a,-1,2,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_4012,83.0,column_b,1,6,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_1686,17.0,column_b,-1,2,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00022,0.0,column_a,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00010,33.0,column_a,1,5,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_1577,67.0,column_b,1,5,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_1891,33.0,column_a,1,5,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_1907,67.0,column_b,1,5,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00005,17.0,column_a,1,6,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00015,83.0,column_b,1,6,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00008,17.0,column_a,1,6,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00019,17.0,column_a,1,6,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_244,67.0,column_b,1,5,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_15,100.0,column_b,1,7,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_1272,17.0,column_a,1,6,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_768,83.0,column_b,1,6,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_965,83.0,column_b,1,6,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_788,67.0,column_b,1,5,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_1817,33.0,column_a,1,5,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00017,0.0,column_a,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_6768,0.0,column_a,1,7,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_2118,83.0,column_b,1,6,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_649,83.0,column_a,-1,2,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00024,17.0,column_a,1,6,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_6675,17.0,column_a,1,6,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_2164,33.0,column_a,1,5,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_7873,67.0,column_a,-1,3,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_379,17.0,column_b,-1,2,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_865,33.0,column_b,-1,3,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_10613,83.0,column_b,1,6,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_6078,17.0,column_a,1,6,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_698,17.0,column_a,1,6,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_367,17.0,column_a,1,6,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00021,17.0,column_a,1,6,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00028,0.0,column_a,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_8011,83.0,column_a,-1,2,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_302,83.0,column_b,1,6,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_5,17.0,column_b,-1,2,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00029,100.0,column_b,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_1154,0.0,column_a,1,7,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00025,0.0,column_a,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_8242,0.0,column_b,-1,1,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_660,0.0,column_a,1,7,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_1461,67.0,column_a,-1,3,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_9954,17.0,column_a,1,6,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00004,0.0,column_a,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00011,0.0,column_a,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_319,0.0,column_a,1,7,not
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_966,0.0,column_b,-1,1,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_1001,67.0,column_b,1,5,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,only_1579,17.0,column_b,-1,2,only
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,just_9268,0.0,column_a,1,7,just
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,control_00006,0.0,column_a,1,7,control
69e8bb1c285706ee52a4ddb5,variant_12,2026-05-11 00:24:42.512000+00:00,not_1570,100.0,column_b,1,7,not
