id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
640	not	[NO CONTEXT]	Oh, I thought you said Laura. Sorry about that. This is the right number, but Heather's not here right now.	Oh, I thought you said Laura. Sorry about that. This is the right number, but Heather's here right now.	Do you know where she went?	-19.96148681640625	-22.0938720703125	2.1420836435513496e-09	2.5395295812048387e-10	2.13238525390625	8.434962362340636	False
641	not	[NO CONTEXT]	Yes. But not including the utilities.	Yes. But including the utilities.	Will it possible for me to rent the apartment on a month-by-month basis?	-51.740386962890625	-53.01472473144531	3.384039708862047e-23	9.462319094325566e-24	1.2743377685546875	3.5763322660418555	False
656	not	[NO CONTEXT]	I'm sure he could, but I prefer not to bother him. Would my bank do?	I'm sure he could, but I prefer to bother him. Would my bank do?	Certainly. A simple letter from your bank would be quite satisfactory.	-49.36669921875	-50.11328125	3.6334144540445634e-22	1.7221797687277416e-22	0.74658203125	2.109776528572708	False
658	not	[NO CONTEXT]	200 Yuan a week, but smoking is not allowed.	200 Yuan a week, but smoking is allowed.	OK. Can I see the room now?	-36.74609375	-38.1357421875	1.0999533149011558e-16	2.7406754192495905e-17	1.3896484375	4.013438830353461	False
663	not	[NO CONTEXT]	I'm not one for the games.	I'm one for the games.	Let's play other game.	-29.54736328125	-28.537841796875	1.471442081400716e-13	4.0380601349775253e-13	-1.009521484375	0.36439330574974355	False
665	not	[NO CONTEXT]	Sure, why not?	Sure, why?	This is a new product of company this year. It's oil-free.	-66.93701171875	-65.18115234375	8.504037673073225e-30	4.922494199064495e-29	-1.755859375	0.17275871396028036	False
669	not	[NO CONTEXT]	I'm sorry, sir. The rooms are not available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	I'm sorry, sir. The rooms are available now. But would you like to have your dinner in the dinning hall? I can find a table by the window for you.	No, thanks. We have made a reservation before.	-32.7088623046875	-32.1151123046875	6.233351129717104e-15	1.1287140741298786e-14	-0.59375	0.5522524501630204	False
675	not	[NO CONTEXT]	I am not sure. I just can't connect to the net.	I am sure. I just can't connect to the net.	Can I have a look?	-20.4384765625	-19.451171875	1.3294818428040963e-09	3.5683166641631425e-09	-0.9873046875	0.3725795572338567	False
677	not	[NO CONTEXT]	I'm not sure. It could be the tires. Let's stop here.	I'm sure. It could be the tires. Let's stop here.	How about the tires?	-19.439453125	-18.6376953125	3.6103788518397867e-09	8.04918242729821e-09	-0.8017578125	0.4485398218327681	False
678	not	[NO CONTEXT]	Yes, it's not very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Yes, it's very far from here. Follow this road until you get to the traffic lights. You will see a small restaurant at the corner.	Is the restaurant on the right or on the left hand side of the road?	-26.609904289245605	-26.464662551879883	2.7762936720231884e-12	3.21028129469495e-12	-0.14524173736572266	0.8648132101729108	False
680	not	[NO CONTEXT]	Sorry, I'm not interested in vinegar.	Sorry, I'm interested in vinegar.	Then, how about this one?	-26.2021484375	-27.7802734375	4.1739911084442235e-12	8.613517498500713e-13	1.578125	4.8458612978620605	False
683	not	[NO CONTEXT]	Not necessary. If we use a realtor to find a house, it will be more expensive.	necessary. If we use a realtor to find a house, it will be more expensive.	What do you mean?	-18.925537109375	-18.694091796875	6.035922659210319e-09	7.607800025042073e-09	-0.2314453125	0.7933860826181401	False
686	not	[NO CONTEXT]	Why? You're not fat.	Why? You're fat.	I'm considering entering for the beauty contest this summer, so I must have a slender figure.	-73.591796875	-75.34912109375	1.0951880687561632e-32	1.889263319514152e-33	1.75732421875	5.796905372819098	False
690	not	[NO CONTEXT]	Highway miles are not as bad as local miles. They do not hurt car as much.	Highway miles are as bad as local miles. They do hurt car as much.	Oh, why such a high mileage?	-36.357421875	-35.27734375	1.6224536674297964e-16	4.777979402091718e-16	-1.080078125	0.33956899578083444	False
691	not	[NO CONTEXT]	Absolutely not. The windows must be measured, and then the curtains need to be made professionally. So that will take a while. Maybe a month or so.	Absolutely. The windows must be measured, and then the curtains need to be made professionally. So that will take a while. Maybe a month or so.	While the curtains are being made, I can start having people look at the kitchen. I can't stand that old kitchen. I won't be able to cook there. I don't want to use that electric stove.	-109.43279457092285	-108.12683868408203	2.9781130426463754e-48	1.0992857894797033e-47	-1.3059558868408203	0.2709134486361303	False
692	not	[NO CONTEXT]	Not really.	really.	What did you do for your last move?	-34.775390625	-35.1806640625	7.892957158320897e-16	5.262980100808766e-16	0.4052734375	1.4997125216392098	False
694	not	[NO CONTEXT]	You know, I'm a pretty laid-back person. I don't like to have lots of arguments or worry about lots of things. For example, I like to keep the apartment clean too, but if it gets a little dirty once in a while, that's not a big deal.	You know, I'm a pretty laid-back person. I don't like to have lots of arguments or worry about lots of things. For example, I like to keep the apartment clean too, but if it gets a little dirty once in a while, that's a big deal.	I totally agree. I really like my lifestyle to be drama-free, and I don't want to argue about cleaning the apartment. My last roommate was a drama queen. Every time I forgot to take my shoes off, she got really mad and made a big deal out of it.	-142.58076286315918	-139.00829124450684	1.1966343435085729e-62	4.260554977182399e-61	-3.5724716186523438	0.028086349076991236	False
695	not	[NO CONTEXT]	The bus stop is not far from here. Go straight on and you can easily find it.	The bus stop is far from here. Go straight on and you can easily find it.	Thanks a lot.	-17.608612060546875	-17.4385986328125	2.2525630098500956e-08	2.6700097154206546e-08	-0.170013427734375	0.8436534881653827	False
697	not	[NO CONTEXT]	I'm pretty social and outgoing, and I like making new friends. But I'm not a party animal, and I like to keep the apartment clean.	I'm pretty social and outgoing, and I like making new friends. But I'm a party animal, and I like to keep the apartment clean.	I'm like that too. I like to invite friends over sometimes, but I don't want to have lots of crazy parties at the apartment.	-67.64573287963867	-69.8325080871582	4.1863109734114836e-30	4.700316259263581e-31	2.1867752075195312	8.906445316654866	False
698	not	[NO CONTEXT]	Irish coffee is my favorite. But I'm not particular on it.	Irish coffee is my favorite. But I'm particular on it.	All right. Would you make coffee yourself when you are at home?	-45.07830810546875	-45.5137939453125	2.6469122035556377e-20	1.7124205819383504e-20	0.43548583984375	1.5457138459288446	False
702	not	[NO CONTEXT]	Of course not. But I don't know when to get off.	Of course. But I don't know when to get off.	Where are you going?	-19.919921875	-19.6572265625	2.2329955096388903e-09	2.903855319017349e-09	-0.2626953125	0.7689761590444959	False
707	not	[NO CONTEXT]	I'm not sure. Could you measure me, please?	I'm sure. Could you measure me, please?	No problem. I think 40 will be fine for you.	-43.33544921875	-43.16259765625	1.5123542583083385e-19	1.797719847736204e-19	-0.1728515625	0.8412624804764686	False
709	not	[NO CONTEXT]	Well, it's not as crowded as we expected, is it?	Well, it's as crowded as we expected, is it?	No, but it will be soon. Look, there're two empty seats over there. Let's get them.	-63.210693359375	-66.83447265625	3.5313818188871684e-28	9.42230860658547e-30	3.623779296875	37.478944559500036	False
717	not	[NO CONTEXT]	I'm not quite sure. What do you have?	I'm quite sure. What do you have?	We have strawberry, chocolate, vanilla and banana.	-36.9267578125	-37.14990234375	9.181483275193883e-17	7.345179422347377e-17	0.22314453125	1.250001224920338	False
718	not	[NO CONTEXT]	Why not, sir?	Why, sir?	I think it's dangerous. What if I can't turn it off?	-45.8851318359375	-46.745849609375	1.18124624849487e-20	4.9949996573402274e-21	0.8607177734375	2.364857516574623	False
724	not	[NO CONTEXT]	I'm afraid not, sir.	I'm afraid, sir.	I see. Well, what do you recommend then?	-32.031982421875	-34.4639892578125	1.2265543294196586e-14	1.0776547337545184e-15	2.4320068359375	11.381700381404888	False
726	not	[NO CONTEXT]	Sorry, tomato soup is not being served today, but we have egg soup, it's very delicious. Why don't you try it today?	Sorry, tomato soup is being served today, but we have egg soup, it's very delicious. Why don't you try it today?	It sounds good. I'll try it.	-24.120849609375	-24.89501953125	3.3454004873034817e-11	1.5425185330746828e-11	0.774169921875	2.168791113734716	False
729	not	[NO CONTEXT]	Yes, my brakes are not working well.	Yes, my brakes are working well.	What's wrong with them?	-19.113525390625	-24.9464111328125	5.001512898276513e-09	1.465248554894385e-11	5.8328857421875	341.3422850048142	False
734	not	[NO CONTEXT]	Bob, look at this sentence.' Healthy eating is not about strict nutrition philosophies, staying unrealistically thin, or depriving yourself of foods you love.' It's interesting, isn't it?	Bob, look at this sentence.' Healthy eating is about strict nutrition philosophies, staying unrealistically thin, or depriving yourself of foods you love.' It's interesting, isn't it?	I'd rather say it's confusing. what are those' strict nutrition philosophies' about?	-62.25291919708252	-61.339252948760986	9.202391599603081e-28	2.2945679347845758e-27	-0.9136662483215332	0.40105117220977127	False
741	not	[NO CONTEXT]	I'm not sure. I don't know very much about the price of pearls.	I'm sure. I don't know very much about the price of pearls.	I see. Let me show you some samples of various qualities. This one is very nice. It's three hundred and fifty dollars.	-74.93133544921875	-73.4423828125	2.8690260580562223e-33	1.271681656196673e-32	-1.48895263671875	0.2256088262401192	False
756	not	[NO CONTEXT]	Not long, because people rush for lunch.	long, because people rush for lunch.	The line sure does move fast.	-31.169921875	-32.587890625	2.904523725406947e-14	7.034916138687224e-15	1.41796875	4.12872544341226	False
767	not	[NO CONTEXT]	I doubt it. It's not rush hour.	I doubt it. It's rush hour.	That's a relief.	-22.09912109375	-22.88232421875	2.526234454654175e-10	1.1543376441279723e-10	0.783203125	2.188470996770258	False
768	not	[NO CONTEXT]	OK, it's not far from here.	OK, it's far from here.	I have something important to do, can you fast the speed?	-55.267822265625	-55.4771728515625	9.942366384897384e-25	8.064360968521219e-25	0.2093505859375	1.232877152164549	False
789	not	[NO CONTEXT]	Well, you know, the traffic in Beijing is sometimes dangerous. Therefore, I have to remind you of something. First, you should obey the traffic rules, don't break in the red light. Second, don't play a joke with your friends when riding on the bike. Third, do not hurry up when riding, or would make an accident. Finally, remember come on the left and go on the right!	Well, you know, the traffic in Beijing is sometimes dangerous. Therefore, I have to remind you of something. First, you should obey the traffic rules, don't break in the red light. Second, don't play a joke with your friends when riding on the bike. Third, do hurry up when riding, or would make an accident. Finally, remember come on the left and go on the right!	Oh, my dear sister, I am no longer a baby!	-40.767578125	-40.87451171875	1.9718132460724294e-18	1.7718424814465717e-18	0.10693359375	1.1128603511428379	False
790	not	[NO CONTEXT]	I am afraid not. Are there any vacant tables?	I am afraid. Are there any vacant tables?	I don't think so. You have to wait for about 10 minutes.	-34.7537841796875	-33.2762451171875	8.065351614566625e-16	3.5343566121114157e-15	-1.4775390625	0.2281985803845754	False
796	not	[NO CONTEXT]	No, sir. I'm afraid not.	No, sir. I'm afraid.	Oh, I see. How about the charges?	-32.9423828125	-32.146484375	4.935201892636699e-15	1.0938536576598779e-14	-0.7958984375	0.45117569960818715	False
798	not	[NO CONTEXT]	Why not go the youth restaurant? You will have a happy lunch there.	Why go the youth restaurant? You will have a happy lunch there.	Well, thanks for your help.	-23.236572265625	-24.8388671875	8.099997534612362e-11	1.6316125747459886e-11	1.602294921875	4.964412299821468	False
807	not	[NO CONTEXT]	Oh, I'm sorry. should have been 2135-3668, not 3678. I've given you a wrong number.	Oh, I'm sorry. should have been 2135-3668, 3678. I've given you a wrong number.	Are you sure this time?	-21.937255859375	-22.21923828125	2.970098361348765e-10	2.2403064144803e-10	0.281982421875	1.325755415487555	False
