id	word	context	w_word	wo_word	followup	with-without_diff
1695	just	Good afternoon, ma'am. Can I help you find anything?	No, thanks. I'm just looking.	No, thanks. I'm looking.	We have a special on these skirts this week. Would you like to try one on?	0.1797174490415132
1696	just	What is your policy on returns?	If you bring them back with your receipt within seven days, you'll get a full refund. Also, if you need alterations to the pants, just bring them in and we'll do them for free.	If you bring them back with your receipt within seven days, you'll get a full refund. Also, if you need alterations to the pants, bring them in and we'll do them for free.	Sounds good.	0.02700835939437618
1725	just	Do you have any English newspapers?	Yes, just over there.	Yes, over there.	I'd like to see some Mandarin textbooks too. Do you have any?	-0.018653858013642832
1743	just	What'll it be today, sir?__eou__Fill it up. Super Unleaded.__eou__Shall we check your oil and tires?	I just checked the oil myself, but you can check the tires.	I checked the oil myself, but you can check the tires.	( The attendants fill the tank, clean the windscreen, and add some air to the tires. ) All right, sir, that'll be $ 26.50.	0.00196939262270468
1752	just	Gosh, another stop.It seems the cars ahead of us have to stop every two minutes, It's no quicker than a bus.	That's true. During rush hours, taxis are just as quick as buses.	That's true. During rush hours, taxis are as quick as buses.	It was silly of me to have taken a taxi.	0.02759804981293934
1796	just	John, why don’t you go and do some gardening? The lawn needs weeding.__eou__Because I’m not in the mood, that’s why.	Well, don’t just sit there, do something. Come and help me in the kitchen.	Well, don’t sit there, do something. Come and help me in the kitchen.	Help you in the kitchen, I don’t feel like it.	0.0796370019604673
1800	just	How are you, Sue?	Pretty good. I’Ve just had my new poems published.	Pretty good. I’Ve had my new poems published.	Congratulations on your success.	0.09457355453854444
1815	just	Excuse me. I lost my way. Could you tell me where the scholar cinema is, please?__eou__The Scholar? Let me see. Oh ... yes, Of course I know. It’s in the Lincoln Square.__eou__Is that near here?	Oh, yes. It’s just a few minutes block. Turn left at the traffic light, and you’ll see it.	Oh, yes. It’s a few minutes block. Turn left at the traffic light, and you’ll see it.	Thank you very much.	0.03629735965528247
1826	just	How may I help you. sir?	I'm wondering if anyone has turned in a train ticket. I just lost my ticket for Beijing tonight.	I'm wondering if anyone has turned in a train ticket. I lost my ticket for Beijing tonight.	Let me see. I'm sorry. Nothing's been turned in. Do you want to buy another one?	-0.03079771324114766
1841	just	Excuse me. I am looking for a book called Little Women, but I can't find it anywhere.	Let me see. I am sorry we just have sold it out.	Let me see. I am sorry we have sold it out.	Will you have it later?	-0.14964750477852817
1846	just	Hi, Bob, everything okay?	More or less. There's just one thing bothering me.	More or less. There's one thing bothering me.	Oh? What's that?	0.09574247444714157
1849	just	May I come in?__eou__Yeah, Please do. Now let me show you the house.__eou__This seems a pretty nice room, I should say.	You bet. This is the nicest room in the district. You know what, I just had all the walls repainted last month.	You bet. This is the nicest room in the district. You know what, I had all the walls repainted last month.	What about the kitchen?	0.012174466115026927
1882	just	Excuse me, but could you tell me the way to the railway station?	The railway station? Just go down this street and turn left at the second corner. The station is at the end of that street.	The railway station? Go down this street and turn left at the second corner. The station is at the end of that street.	How long will it take me to get there?	0.013630064634176708
1891	just	I work so hard that I do not have the energy to exercise.	That is just an excuse. You can always find some time to exercise.	That is an excuse. You can always find some time to exercise.	But I work hard all the time for long hours. Often I have no time for lunch. Yet, I am still getting fatter.	0.034250098014629415
1907	just	How was your morning jog?__eou__Very good. I feel quite refreshed now! You should come with me sometime - exercise is good for you!__eou__To be honest, I’d rather watch television! Where did you go?	I just ran alongside the main road.	I ran alongside the main road.	Oh you ought to go to the park next time. They have a route for joggers there.	0.010454267867464395
1915	just	I really don’t understand my parents. They always make light of my worries.	They think you are just a child.	They think you are a child.	But the child has his own feeling.	0.0934772763645424
1920	just	John, why don’t you go and do some gardening? The lawn needs weeding.__eou__Because I’m not in the mood, that’s why.	Well, don’t just sit there, do something. Come and help me in the kitchen.	Well, don’t sit there, do something. Come and help me in the kitchen.	Help you in the kitchen, I don’t feel like it.	0.0796370019604673
1937	just	Excuse me. I lost my way. Could you tell me where the scholar cinema is, please?__eou__The Scholar? Let me see. Oh ... yes, Of course I know. It’s in the Lincoln Square.__eou__Is that near here?	Oh, yes. It’s just a few minutes walk. Turn left at the traffic light, and you’ll see it.	Oh, yes. It’s a few minutes walk. Turn left at the traffic light, and you’ll see it.	Thank you very much.	0.030608130592435945
1962	just	Honey, could you help me here a minute?__eou__Sure, sweetie.What are you doing?__eou__I want to put this curtain up.	OK.Why don't you just hold the ladder, and I'll put it up.	OK.Why don't you hold the ladder, and I'll put it up.	Thanks, dear.	-0.03274368457273891
1986	just	Excuse me. I am looking for a book called Little Women, but I can't find it anywhere.	Let me see. I am sorry we just have sold it out.	Let me see. I am sorry we have sold it out.	Will you have it later?	-0.14964750477852817
1989	just	Excuse me, but could you tell me the way to the railway station?	The railway station? Just go down this street and turn left at the second corner.The station is at the end of that street.	The railway station? Go down this street and turn left at the second corner.The station is at the end of that street.	How long will it take me to get there?	0.015454801775160343
1994	just	Excuse me, sir.Is there a barber near here?__eou__Yes, the nearest one is at the third cross of this road.__eou__I'm a stranger here.How can I get there, please?	Just walk down the road for a few minutes, and you'll find it on your right.	Walk down the road for a few minutes, and you'll find it on your right.	Thank you very much.	0.02630471797890399
2000	just	Peter, why don't you go outside and play basketball with your friends?__eou__No, Mum, I'd rather stay inside.	I just can't understand why you want to stay at home. It is such a wonderful day today.	I can't understand why you want to stay at home. It is such a wonderful day today.	I prefer staying at home and watching TV.	-0.028648205398313698
