id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode
796	not	Long Distance. May I help you?__eou__Yes. I'd like to place an overseas call to London. Can I dial direct?	No, sir. I'm afraid not.	No, sir. I'm afraid.	Oh, I see. How about the charges?	-30.478150248527527	-32.75312650203705	-1.6932305693626404	-1.9266545001198263	18	17	-41.38213908672333	-38.28691065311432	-2.1780073203538595	-2.0151005606902275	19	19	-358.31198966503143	-360.1088420152664	-3.6562447925003205	-3.7124622888171794	98	97	True	True
798	not	Is there anything I can dor you?__eou__Yes. I am looking for a restaurant with a cheerful atmosphere.	Why not go the youth restaurant? You will have a happy lunch there.	Why go the youth restaurant? You will have a happy lunch there.	Well, thanks for your help.	-103.9639413356781	-99.97422575950623	-4.3318308889865875	-4.346705467804618	24	23	-58.33002305030823	-57.357831716537476	-3.645626440644264	-3.5848644822835922	16	16	-435.22792875766754	-436.48498022556305	-4.53362425789237	-4.594578739216453	96	95	True	True
809	not	Wow, Amy, look at that number.__eou__What's so great about it?__eou__What do you mean? It's a scrim.	Not to me, I wouldn't be caught dead in that.	To me, I wouldn't be caught dead in that.	I love that kind of stuff.	-40.314125776290894	-50.646931409835815	-1.832460262558677	-2.4117586385636103	22	21	-30.66908597946167	-28.726818084716797	-1.9168178737163544	-1.7954261302947998	16	16	-381.8975365161896	-391.9956409931183	-3.7077430729727143	-3.8430945195403754	103	102	True	True
818	not	Excuse me. Can I get a refund of my ticket? I have to cancel my trip because I have something emergent to deal with.__eou__Which train is the ticket for?__eou__It is Train No. 249. It will depart in four hours.	It is not too late. Pass your ticket to me, please.	It is too late. Pass your ticket to me, please.	How much is the cancellation fee?	-71.04018342494965	-74.68899667263031	-3.0887036271717236	-3.3949543942104685	23	22	-19.712983012199402	-24.33556866645813	-1.2320614382624626	-1.5209730416536331	16	16	-474.8690433502197	-476.48391795158386	-3.6811553748079047	-3.722530608996749	129	128	True	True
861	not	What would you like to order, sir?__eou__I'd like to try some Chinese food.	We serve different styles of Chinese food here. But I'm not sure which one do you prefer.	We serve different styles of Chinese food here. But I'm sure which one do you prefer.	I have no idea. Could you recommend some to me?	-70.74599826335907	-80.41792404651642	-2.43951718149514	-2.872068715947015	29	28	-38.51721215248108	-38.9185129404068	-1.8341529596419561	-1.8532625209717524	21	21	-364.5530676841736	-374.1280164718628	-3.5393501716910056	-3.667921730116302	103	102	True	True
865	not	Do you take vitamin pills regularly?__eou__No, I don't, do you?	Yes. Maybe you should do it too. You may not get enough vitamins from your food, you know.	Yes. Maybe you should do it too. You may get enough vitamins from your food, you know.	But, I don't believe in taking pills to get enough vitamins.	-92.0456907749176	-103.63863587379456	-2.9692158314489547	-3.454621195793152	31	30	-52.79545569419861	-46.7969651222229	-2.2954545953999395	-2.034650657487952	23	23	-394.7656774520874	-404.10369873046875	-3.7596731185913086	-3.8856124877929688	105	104	True	True
887	not	You look so excited. What happened?	You are not going to believe this. Do you remember the dress we saw at Mayors that was so beautiful and expensive? I got it today at half price.	You are going to believe this. Do you remember the dress we saw at Mayors that was so beautiful and expensive? I got it today at half price.	So they have started the year end sale earlier this year.	-140.33222651481628	-138.1443440914154	-3.341243488448007	-3.3693742461320833	42	41	-85.19366466999054	-82.4073166847229	-4.056841174761455	-3.9241579373677573	21	21	-458.3811494112015	-455.256454706192	-4.493932837364721	-4.507489650556357	102	101	True	True
894	not	Do you see that small white car over there? It’s Tom’s new car.__eou__Oh, my God. It’s beautiful. But it looks expensive.__eou__It is very expensive. Tom’s father paid for it.	I want to have a car like that. But I am not rich. And I don’t have a rich daddy.	I want to have a car like that. But I am rich. And I don’t have a rich daddy.	They are By new models now, they are not very expensive. Maybe you should look for one.	-82.31094288825989	-88.34448170661926	-2.494270996613936	-2.760765053331852	33	32	-89.365119099617	-90.38556730747223	-3.081555831021276	-3.116743700257663	29	29	-504.6182904243469	-506.49202728271484	-3.504293683502409	-3.5419022886903138	144	143	True	True
901	not	Sir, here is your curried beef.	Well. I am afraid you have made a mistake. It's not the dish I ordered.	Well. I am afraid you have made a mistake. It's the dish I ordered.	Let me see, I am sorry. It's for table 11.	-81.45888102054596	-87.4864422082901	-2.9092457507337843	-3.2402386003070407	28	27	-66.6531298160553	-65.25112998485565	-2.7772137423356376	-2.7187970827023187	24	24	-419.9673308134079	-417.0147565603256	-4.564862291450086	-4.582579742421161	92	91	True	True
903	not	How do you like you dishes today?	Not so delicious as before, but it's fine. The soup is tasty but the meat is a little tough.	So delicious as before, but it's fine. The soup is tasty but the meat is a little tough.	I am sorry for that. We will improve the dishes next time.	-83.22675549983978	-101.94500195980072	-2.600836109369993	-3.2885484503161524	32	31	-60.37938678264618	-63.83337926864624	-2.6251907296802686	-2.775364316028097	23	23	-401.0257773399353	-421.00567293167114	-4.266231673829099	-4.526942719695389	94	93	True	True
934	not	You are an early bird, Tom. What do you do in the morning then?	Exercise. The morning hours are the most precious period within a single day. We should not pass them up easily. Seize the time and do something useful.	Exercise. The morning hours are the most precious period within a single day. We should pass them up easily. Seize the time and do something useful.	So, you choose to spend it on bodybuilding. Where do you exercise?	-152.88521099090576	-162.23038005828857	-3.728907585144043	-4.0557595014572145	41	40	-67.49704682826996	-67.00168025493622	-2.6998818731307983	-2.6800672101974485	25	25	-488.44265937805176	-497.6451015472412	-4.284584731386419	-4.403938951745498	114	113	True	True
939	not	How about going swimming?__eou__OK. Where should we go?	Why don't we go down to the pool? It's not too far from here.	Why don't we go down to the pool? It's too far from here.	Fine. I'll be ready in a minute.	-46.97737646102905	-68.6326675415039	-1.739902831889965	-2.639717982365535	27	26	-37.65214550495148	-40.14418983459473	-1.9816918686816567	-2.112852096557617	19	19	-346.8496524095535	-366.8938933610916	-3.729566154941436	-3.987977101750996	93	92	True	True
949	not	What can I do for you?__eou__Do you have any blue shirts?__eou__Yes. What's your size?	I'm not familiar with American size.	I'm familiar with American size.	All right. Let me see. I think you'd wear a size 8. This shirt is size 8.	-59.39148807525635	-43.72889971733093	-3.4936169456033146	-2.7330562323331833	17	16	-75.40684640407562	-95.09560835361481	-2.2850559516386553	-2.881685101624691	33	33	-399.14096796512604	-409.46330189704895	-3.6285542542284186	-3.7565440541013664	110	109	True	True
959	not	Excuse me, which way is to the post office?	The post office? Sorry, I'm not sure.	The post office? Sorry, I'm sure.	Well, thanks anyway.	-30.74633812904358	-48.81439924240112	-1.537316906452179	-2.569178907494796	20	19	-28.587839245796204	-22.75566077232361	-2.0419885175568715	-1.6254043408802576	14	14	-312.98594987392426	-319.31769692897797	-4.06475259576525	-4.201548643802342	77	76	True	True
969	not	Do you think I should join the basketball team, Mary?	Why not? If I were you, I certainly would.	Why? If I were you, I certainly would.	But I'm afraid it'll take up too much of my time.	-54.18437922000885	-54.176738023757935	-2.5802085342861356	-2.7088369011878966	21	20	-26.66377067565918	-27.922009706497192	-1.159294377202573	-1.214000422021617	23	23	-344.6144777536392	-346.89710223674774	-3.9610859511912553	-4.03368723531102	87	86	True	True
987	not	Where do these flower vases come from?__eou__They are made a town nearby. The flower vases are made of porcelain and covered with tiny bamboo sticks.__eou__Are they breakable?	No. They are not only ornamental, but also useful.	No. They are only ornamental, but also useful.	No wonder it's so expensive.	-66.62876808643341	-74.87820160388947	-3.028580367565155	-3.5656286478042603	22	21	-39.73743164539337	-41.09590697288513	-2.4835894778370857	-2.5684941858053207	16	16	-456.55366802215576	-464.19063663482666	-4.040297947098724	-4.144559255668095	113	112	True	True
995	not	Are you being served, sir?	No, not yet. I just want a haircut.	No, yet. I just want a haircut.	Will you sit here, please? How would you like it cut?	-43.54688811302185	-54.48248076438904	-2.1773444056510924	-2.867498987599423	20	19	-47.763147592544556	-47.210909724235535	-2.0766585909801982	-2.0526482488798057	23	23	-354.65169179439545	-365.6638641357422	-4.378415948078956	-4.570798301696778	81	80	True	True
1000	not	How can I help you?	Yes, I would like to look at some of your products. I think what I am using now does not fit me well.	Yes, I would like to look at some of your products. I think what I am using now does fit me well.	We have a full range of products from cosmetics to skin cleansers.	-98.45456373691559	-108.21720564365387	-2.8129875353404454	-3.1828589895192314	35	34	-76.29805409908295	-74.20119893550873	-3.317306699960128	-3.2261390841525532	23	23	-392.7473566532135	-399.4638674259186	-4.134182701612774	-4.249615610914027	95	94	True	True
1010	not	In 1986, a New Zealander Hackett popularized Bungee as a commercialized sport of mass entertainment. This sport is very challenging. It is a test of people's psychological ability of endurance. Especially when descending, as if they are watching a fast forward tape and when they bounce back, they sway around. The timid people will shrink back at the sight of it. Even if they jump off, they find it hard to avoid screaming with closed eyes. No wonder people give the title' brave' to anyone who jumps off.	You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth. The wind roars at their ears and their bodies rapidly descend. They do not even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.	You see, the bungee participants take a deep breath when they stand at the starting spot and then, like diving, their heads are over heels and they jump off into the realm of the combination of heaven and earth. The wind roars at their ears and their bodies rapidly descend. They do even have enough time to do several gymnastic movements and they are rebounded to the upper air by the cord.	Entrusting life to the care of a rope indeed requires infinite courage.	-296.5596801042557	-304.4535628557205	-3.188813764561889	-3.309277857127397	93	92	-73.7467657327652	-73.42595374584198	-3.206381118815878	-3.192432771558347	23	23	-1026.3165019750595	-1032.863354086876	-3.9626119767376813	-4.003346333670062	259	258	True	True
1015	not	How can I help you?__eou__Yes, I would like to look at some of your products.__eou__Did you have anything specific in mind?	Well, to be honest, I mostly use Sarah Winter products now. But I'm not happy with them. So I would like to change companies.	Well, to be honest, I mostly use Sarah Winter products now. But I'm happy with them. So I would like to change companies.	Well, you made a good choice. Coming to us, I mean. We have a full range of products from cosmetics to skin cleansers and moisturizers.	-126.7252287864685	-131.17997562885284	-3.2493648406786795	-3.452104621811917	39	38	-105.38491261005402	-100.24488687515259	-2.5703637221964395	-2.44499724085738	41	41	-503.31992876529694	-503.533625125885	-3.4473967723650474	-3.4726456905233447	146	145	True	True
1016	not	Are you interested in mountaineering?	Yes, in some sense. I should say I like mountain climbing, you know, because I'm not so professional. How about you	Yes, in some sense. I should say I like mountain climbing, you know, because I'm so professional. How about you	I'm the same with you, an amateur mountain climber. I went climbing in the Rocky Mountains with my friends last summer vacation. We spent two days in the mountains.	-138.31741154193878	-138.8038750886917	-3.8421503206094108	-3.9658250025340487	36	35	-106.17885065078735	-103.45016539096832	-2.4131556966088037	-2.351140122522007	44	44	-488.85904610157013	-486.62858760356903	-4.073825384179751	-4.089315862214866	120	119	True	True
